,Hotel_Address,lat,lng,City,Country,lat_updated,lon_updated
151,15 17 Charlotte Street Hotel Westminster Borough London W1T 1RJ United Kingdom,51.5184158,-0.1348509,London,United Kingdom,51.4893335,-0.144055085
152,15 Beeston Place Westminster Borough London SW1W 0JW United Kingdom,51.4975621,-0.145551,London,United Kingdom,51.4893335,-0.144055085
153,15 Boulevard Romain Rolland 14th arr 75014 Paris France,48.8196885,2.3263505,Paris,France,48.8534951,2.3483915
154,15 Cromwell Place Kensington and Chelsea London SW7 2LA United Kingdom,51.4943935,-0.1750169,London,United Kingdom,51.4893335,-0.144055085
155,15 Montague St Bloomsbury Camden London WC1B 5BJ United Kingdom,51.520181,-0.1256957,London,United Kingdom,51.4893335,-0.144055085
156,15 Place Vend me 1st arr 75001 Paris France,48.8679466,2.3289593,Paris,France,48.8534951,2.3483915
157,15 Quai Saint Michel 5th arr 75005 Paris France,48.8532269,2.3457159,Paris,France,48.8534951,2.3483915
158,15 Rue Boissy d Anglas 8th arr 75008 Paris France,48.868414,2.3213247,Paris,France,48.8534951,2.3483915
159,15 Rue de Bassano 16th arr 75016 Paris France,48.8690596,2.2971078,Paris,France,48.8534951,2.3483915
160,15 rue de Constantinople 8th arr 75008 Paris France,48.8797331,2.3206003,Paris,France,48.8534951,2.3483915
161,15 Rue De La Grande Chaumi re 6th arr 75006 Paris France,48.8420669,2.3304091,Paris,France,48.8534951,2.3483915
162,15 Rue Des Pyramides 1st arr 75001 Paris France,48.8652582,2.3329632,Paris,France,48.8534951,2.3483915
163,15 Rue Dupleix 15th arr 75015 Paris France,48.8516619,2.2979395,Paris,France,48.8534951,2.3483915
164,15 rue Edouard Manet 13th arr 75013 Paris France,48.8328764,2.3572531,Paris,France,48.8534951,2.3483915
165,15 Rue Jacob 6th arr 75006 Paris France,48.8550236,2.3350786,Paris,France,48.8534951,2.3483915
166,15 Seymour Street Westminster Borough London W1H 7JW United Kingdom,51.5147071,-0.1578291,London,United Kingdom,51.4893335,-0.144055085
167,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom,51.5100362,-0.190657,London,United Kingdom,51.4893335,-0.144055085
168,150 Piccadilly Westminster Borough London W1J 9BR United Kingdom,51.5069446,-0.1415776,London,United Kingdom,51.4893335,-0.144055085
169,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,51.5278465,-0.0889473,London,United Kingdom,51.4893335,-0.144055085
170,151 bis Rue de Rennes 6th arr 75006 Paris France,48.8453774,2.3256427,Paris,France,48.8534951,2.3483915
171,152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom,51.5561548,-0.2141824,London,United Kingdom,51.4893335,-0.144055085
172,153 Boulevard Saint Germain 6th arr 75006 Paris France,48.853688,2.3322667,Paris,France,48.8534951,2.3483915
173,153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom,51.4934752,-0.2153256,London,United Kingdom,51.4893335,-0.144055085
174,153 Rue De Vaugirard 15th arr 75015 Paris France,48.843707,2.3155631,Paris,France,48.8534951,2.3483915
175,16 22 Great Russell Street Camden London WC1B 3NN United Kingdom,51.5171671,-0.1290534,London,United Kingdom,51.4893335,-0.144055085
176,16 Avenue de l Opera 1st arr 75001 Paris France,48.8654874,2.3348924,Paris,France,48.8534951,2.3483915
177,16 avenue de Tourville 7th arr 75007 Paris France,48.8542681,2.3078116,Paris,France,48.8534951,2.3483915
178,16 boulevard Haussmann 9th arr 75009 Paris France,48.8728351,2.3362507,Paris,France,48.8534951,2.3483915
179,16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,51.5150534,-0.1739974,London,United Kingdom,51.4893335,-0.144055085
180,16 rue d Edimbourg 8th arr 75008 Paris France,48.8795369,2.3202966,Paris,France,48.8534951,2.3483915
181,16 rue de Berri 8th arr 75008 Paris France,48.8726335,2.3048084,Paris,France,48.8534951,2.3483915
182,16 rue de S ze 9th arr 75009 Paris France,48.8705741,2.3264194,Paris,France,48.8534951,2.3483915
183,16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom,51.4930905,-0.1755022,London,United Kingdom,51.4893335,-0.144055085
184,160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom,51.4946905,-0.1910197,London,United Kingdom,51.4893335,-0.144055085
185,160 Rue La Fayette 10th arr 75010 Paris France,48.8793427,2.3577745,Paris,France,48.8534951,2.3483915
186,163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom,51.5019097,-0.0232208,London,United Kingdom,51.4893335,-0.144055085
187,165 rue de Rome 17th arr 75017 Paris France,48.8870573,2.3143297,Paris,France,48.8534951,2.3483915
188,166 Boulevard Berthier 17th arr 75017 Paris France,48.8864673,2.2948911,Paris,France,48.8534951,2.3483915
189,167 rue de Rome 17th arr 75017 Paris France,48.8871283,2.314205,Paris,France,48.8534951,2.3483915
190,17 18 Upper Woburn Place Camden London WC1H 0HT United Kingdom,51.5265189,-0.1303689,London,United Kingdom,51.4893335,-0.144055085
191,17 19 Egerton Terrace Knightsbridge Kensington and Chelsea London SW3 2BX United Kingdom,51.4968406,-0.1675498,London,United Kingdom,51.4893335,-0.144055085
192,17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom,51.4999683,-0.1599927,London,United Kingdom,51.4893335,-0.144055085
193,17 Avenue Kl ber 16th arr 75016 Paris France,48.8713239,2.2937849,Paris,France,48.8534951,2.3483915
194,17 bis rue Am lie 7th arr 75007 Paris France,48.8585193,2.3077243,Paris,France,48.8534951,2.3483915
195,17 Boulevard Saint Jacques 14th arr 75014 Paris France,48.8315962,2.3399796,Paris,France,48.8534951,2.3483915
196,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,51.5215257,-0.1533039,London,United Kingdom,51.4893335,-0.144055085
197,17 Rue de Caumartin 9th arr 75009 Paris France,48.871309,2.3277079,Paris,France,48.8534951,2.3483915
198,17 rue de l Arcade 8th arr 75008 Paris France,48.8720593,2.3236802,Paris,France,48.8534951,2.3483915
199,17 rue de Richelieu 1st arr 75001 Paris France,48.8644382,2.3359148,Paris,France,48.8534951,2.3483915
200,17 Rue Du Cotentin 15th arr 75015 Paris France,48.838484,2.3150904,Paris,France,48.8534951,2.3483915
201,17 rue Duhesme 18th arr 75018 Paris France,48.8908018,2.3380204,Paris,France,48.8534951,2.3483915
202,17 rue g t le coeur 6th arr 75006 Paris France,48.8535089,2.3425787,Paris,France,48.8534951,2.3483915
203,171 Knightsbridge Westminster Borough London SW7 1DW United Kingdom,51.5015721,-0.1628511,London,United Kingdom,51.4893335,-0.144055085
204,173 185 Greenwich High Rd Greenwich London SE10 8JA United Kingdom,51.4778583,-0.0137463,London,United Kingdom,51.4893335,-0.144055085
205,173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom,51.5241452,-0.1609907,London,United Kingdom,51.4893335,-0.144055085
206,177 Boulevard Haussmann 8th arr 75008 Paris France,48.8746128,2.3056956,Paris,France,48.8534951,2.3483915
207,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,48.8750848,2.3048372,Paris,France,48.8534951,2.3483915
208,18 21 Charterhouse Square Islington London EC1M 6AH United Kingdom,51.520943,-0.1004581,London,United Kingdom,51.4893335,-0.144055085
209,18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom,51.4954976,-0.1893691,London,United Kingdom,51.4893335,-0.144055085
210,18 Albert Embankment Lambeth London SE1 7TJ United Kingdom,51.4913737,-0.1214194,London,United Kingdom,51.4893335,-0.144055085
211,18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France,48.8555664,2.2926243,Paris,France,48.8534951,2.3483915
212,18 Lodge Road Near Baker Street And Marylebone Westminster Borough London NW8 7JT United Kingdom,51.529257,-0.168358,London,United Kingdom,51.4893335,-0.144055085
213,18 rue Bachaumont 2nd arr 75002 Paris France,48.8663208,2.3450399,Paris,France,48.8534951,2.3483915
214,18 rue Clement Marrot 8th arr 75008 Paris France,48.8678432,2.3033075,Paris,France,48.8534951,2.3483915
215,18 Rue d Antin 2nd arr 75002 Paris France,48.8691686,2.3337818,Paris,France,48.8534951,2.3483915
216,18 rue de Constantinople 8th arr 75008 Paris France,48.8803752,2.319591,Paris,France,48.8534951,2.3483915
217,18 Rue du Cirque 8th arr 75008 Paris France,48.8709627,2.3154141,Paris,France,48.8534951,2.3483915
218,181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom,51.4948059,-0.1926525,London,United Kingdom,51.4893335,-0.144055085
219,181 Tooley Street Southwark London SE1 2JR United Kingdom,51.5032524,-0.078179,London,United Kingdom,51.4893335,-0.144055085
220,185 Boulevard Brune 14th arr 75014 Paris France,48.8237487,2.324056,Paris,France,48.8534951,2.3483915
221,19 21 Gt Marlborough St Westminster Borough London W1F 7HL United Kingdom,51.5143624,-0.1394483,City of Westminster,United Kingdom,51.4973206,-0.137149
222,19 21 Penywern Road Kensington and Chelsea London SW5 9TT United Kingdom,51.4907493,-0.1934627,London,United Kingdom,51.4893335,-0.144055085
223,19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom,51.5144381,-0.1558337,London,United Kingdom,51.4893335,-0.144055085
224,19 avenue Kleber 16th arr 75116 Paris France,48.8710605,2.2933537,Paris,France,48.8534951,2.3483915
225,19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France,48.8605125,2.3106533,Paris,France,48.8534951,2.3483915
226,19 Brent Street Brent Cross London NW4 2EU United Kingdom,51.583236,-0.216868,London,United Kingdom,51.4893335,-0.144055085
227,19 New Bridge Street City of London London EC4V 6DB United Kingdom,51.5122429,-0.1045036,City of London,United Kingdom,51.5156177,-0.0919983
228,19 place du Panth on 5th arr 75005 Paris France,48.845743,2.34493,Paris,France,48.8534951,2.3483915
229,19 Rue Copernic 16th arr 75016 Paris France,48.8690198,2.2891278,Paris,France,48.8534951,2.3483915
230,19 Rue Cujas 5th arr 75005 Paris France,48.8478399,2.342254,Paris,France,48.8534951,2.3483915
231,19 Rue De Caumartin 9th arr 75009 Paris France,48.8713421,2.3280723,Paris,France,48.8534951,2.3483915
232,19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,48.8592264,2.340996,Paris,France,48.8534951,2.3483915
233,19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,48.8382943,2.3210421,Paris,France,48.8534951,2.3483915
234,19 Rue Du Pont Neuf 1st arr 75001 Paris France,48.8603483,2.3440535,Paris,France,48.8534951,2.3483915
235,19 Rue Tronchet 8th arr 75008 Paris France,48.8722588,2.3257608,Paris,France,48.8534951,2.3483915
236,19 Rue Vernet 8th arr 75008 Paris France,48.8717649,2.2983855,Paris,France,48.8534951,2.3483915
237,190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom,51.5001979,-0.1795357,London,United Kingdom,51.4893335,-0.144055085
238,199 206 High Holborn Camden London WC1V 7BD United Kingdom,51.5172398,-0.1220324,London,United Kingdom,51.4893335,-0.144055085
239,1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom,51.4950098,-0.1906195,London,United Kingdom,51.4893335,-0.144055085
240,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,51.5027022,-0.1882164,London,United Kingdom,51.4893335,-0.144055085
241,2 4 Boundary Street Hackney London E2 7DD United Kingdom,51.5244224,-0.0764614,London,United Kingdom,51.4893335,-0.144055085
242,2 4bis Cit Rougemont 9th arr 75009 Paris France,48.8721062,2.3451384,Paris,France,48.8534951,2.3483915
243,2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,51.5203469,-0.1260893,London,United Kingdom,51.4893335,-0.144055085
244,2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,51.5056956,-0.101525,London,United Kingdom,51.4893335,-0.144055085
245,2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom,51.511521,-0.290706,London,United Kingdom,51.4893335,-0.144055085
246,2 avenue la Porte Molitor 16th arr 75016 Paris France,48.8448902,2.252833,Paris,France,48.8534951,2.3483915
247,2 Bd Garibaldi 15th arr 75015 Paris France,48.8475112,2.3022198,Paris,France,48.8534951,2.3483915
248,2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom,51.49398,-0.143372,London,United Kingdom,51.4893335,-0.144055085
249,2 Caxton Street Westminster Borough London SW1H 0QW United Kingdom,51.498905,-0.1339093,London,United Kingdom,51.4893335,-0.144055085
250,2 Montagu Place Westminster Borough London W1H 2ER United Kingdom,51.5191009,-0.1592,London,United Kingdom,51.4893335,-0.144055085
251,2 place des Pyramides 1st arr 75001 Paris France,48.8637503,2.3320406,Paris,France,48.8534951,2.3483915
252,2 place Louis Armand 12th arr 75012 Paris France,48.8442949,2.3730938,Paris,France,48.8534951,2.3483915
253,2 Rue Boulard 14th arr 75014 Paris France,48.8349272,2.3295913,Paris,France,48.8534951,2.3483915
254,2 Rue d Artois 8th arr 75008 Paris France,48.8722884,2.3090359,Paris,France,48.8534951,2.3483915
255,2 rue de Gramont 2nd arr 75002 Paris France,48.8690126,2.3368708,Paris,France,48.8534951,2.3483915
256,2 Rue De Parme 9th arr 75009 Paris France,48.8814056,2.3282568,Paris,France,48.8534951,2.3483915
257,2 rue des Guillemites 4th arr 75004 Paris France,48.857898,2.3571978,Paris,France,48.8534951,2.3483915
258,2 Rue du Colonel Pierre Avia 15th arr 75015 Paris France,48.8327729,2.2787597,Paris,France,48.8534951,2.3483915
259,2 Rue Duperr 9th arr 75009 Paris France,48.8821595,2.3367444,Paris,France,48.8534951,2.3483915
260,2 Rue Edouard VII 9th arr 75009 Paris France,48.8704371,2.329236,Paris,France,48.8534951,2.3483915
261,2 rue Geoffroy Marie 9th arr 75009 Paris France,48.8732231,2.3436097,Paris,France,48.8534951,2.3483915
262,2 Rue Hector Malot 12th arr 75012 Paris France,48.8453785,2.3753036,Paris,France,48.8534951,2.3483915
263,2 Rue Racine 6th arr 75006 Paris France,48.8503901,2.3422527,Paris,France,48.8534951,2.3483915
264,2 Rue Saint Sulpice 6th arr 75006 Paris France,48.8516148,2.3381293,Paris,France,48.8534951,2.3483915
265,2 Rue Scribe 9th arr 75009 Paris France,48.8708391,2.3303651,Paris,France,48.8534951,2.3483915
266,2 Spring Gardens Trafalgar Square Westminster Borough London SW1A 2TS United Kingdom,51.507374,-0.129135,London,United Kingdom,51.4893335,-0.144055085
267,2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom,51.5059334,-0.1489418,London,United Kingdom,51.4893335,-0.144055085
268,2 Sylvester Path Hackney London E8 1EN United Kingdom,51.5458476,-0.0554113,London,United Kingdom,51.4893335,-0.144055085
269,2 The Avenue Ealing London W13 8PH United Kingdom,51.5141842,-0.3192925,London,United Kingdom,51.4893335,-0.144055085
270,2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom,51.5150522,-0.159239,London,United Kingdom,51.4893335,-0.144055085
271,2 Warrington Crescent Westminster Borough London W9 1ER United Kingdom,51.5243286,-0.1846623,London,United Kingdom,51.4893335,-0.144055085
272,2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom,51.5054185,-0.1241499,London,United Kingdom,51.4893335,-0.144055085
273,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,51.521759,-0.1425381,London,United Kingdom,51.4893335,-0.144055085
274,20 bis rue de la Ga t 14th arr 75014 Paris France,48.8397623,2.3235324,Paris,France,48.8534951,2.3483915
275,20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,51.4973203,-0.1562558,London,United Kingdom,51.4893335,-0.144055085
276,20 Lavington Street Southwark London SE1 0NZ United Kingdom,51.5051507,-0.1004724,London,United Kingdom,51.4893335,-0.144055085
277,20 Mercer Street Covent Garden Camden London WC2H 9HD United Kingdom,51.5139275,-0.1271506,London,United Kingdom,51.4893335,-0.144055085
278,20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,51.4915712,-0.1963192,London,United Kingdom,51.4893335,-0.144055085
279,20 Pembridge Gardens Kensington and Chelsea London W2 4DU United Kingdom,51.5101401,-0.1968951,London,United Kingdom,51.4893335,-0.144055085
280,20 rue Berthollet 5th arr 75005 Paris France,48.8389823,2.3455528,Paris,France,48.8534951,2.3483915
281,20 rue de l Ing nieur Robert Keller 15th arr 75015 Paris France,48.8473459,2.2832408,Paris,France,48.8534951,2.3483915
282,20 Rue De La Ga t 14th arr 75014 Paris France,48.831928,2.33514,Paris,France,48.8534951,2.3483915
283,20 rue du Sommerard 5th arr 75005 Paris France,48.8503074,2.3450612,Paris,France,48.8534951,2.3483915
284,20 Rue Jean Rey 15th arr 75015 Paris France,48.8548641,2.2923181,Paris,France,48.8534951,2.3483915
285,20 Rue La Fayette 9th arr 75009 Paris France,48.8735736,2.335965,Paris,France,48.8534951,2.3483915
286,20 Upper Ground Southwark London SE1 9PD United Kingdom,51.5084036,-0.1067988,London,United Kingdom,51.4893335,-0.144055085
287,20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,51.5116049,-0.1383145,City of Westminster,United Kingdom,51.4973206,-0.137149
288,202 220 Cromwell Road Kensington and Chelsea London SW5 0SW United Kingdom,51.4948507,-0.1945544,London,United Kingdom,51.4893335,-0.144055085
289,202 rue de Rivoli 1st arr 75001 Paris France,48.8642689,2.3308179,Paris,France,48.8534951,2.3483915
290,207 Boulevard Raspail 14th arr 75014 Paris France,48.8412131,2.3302954,Paris,France,48.8534951,2.3483915
291,209 211 rue de Charenton 12th arr 75012 Paris France,48.8393229,2.3892274,Paris,France,48.8534951,2.3483915
292,21 Avenue De La Grande Arm e 16th arr 75016 Paris France,48.8747153,2.2906388,Paris,France,48.8534951,2.3483915
293,21 Avonmore Road Kensington Hammersmith and Fulham London W14 8RP United Kingdom,51.4944875,-0.2070605,London,United Kingdom,51.4893335,-0.144055085
294,21 Boulevard De Clichy 9th arr 75009 Paris France,48.8823398,2.3364764,Paris,France,48.8534951,2.3483915
295,21 Gower Street Camden London WC1E 6HG United Kingdom,51.5205441,-0.1308091,London,United Kingdom,51.4893335,-0.144055085
296,21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,51.5094835,-0.1362538,London,United Kingdom,51.4893335,-0.144055085
297,21 rue de Dunkerque 10th arr 75010 Paris France,48.8794843,2.3556545,Paris,France,48.8534951,2.3483915
